"Thursday, April 7, 2022"

1:05 pm Boston Red Sox @ New York Yankees

2:20 pm Milwaukee Brewers @ Chicago Cubs

7:05 pm Chicago Cubs @ Pittsburgh Pirates

7:10 pm Detroit Tigers @ Boston Red Sox

7:10 pm New York Yankees @ Tampa Bay Rays

7:20 pm San Francisco Giants @ Atlanta Braves

8:10 pm Toronto Blue Jays @ Chicago White Sox

8:10 pm St. Louis Cardinals @ Milwaukee Brewers

9:38 pm Kansas City Royals @ Los Angeles Angels

9:40 pm Arizona D'Backs @ San Diego Padres

"Tuesday, June 21, 2022"

6:40 pm Los Angeles Dodgers @ Cincinnati Reds

6:40 pm Colorado Rockies @ Miami Marlins

7:05 pm Washington Nationals @ Baltimore Orioles

7:05 pm Chicago Cubs @ Pittsburgh Pirates

7:10 pm Detroit Tigers @ Boston Red Sox

7:10 pm New York Yankees @ Tampa Bay Rays

7:20 pm San Francisco Giants @ Atlanta Braves

7:40 pm Cleveland Guardians @ Minnesota Twins

8:05 pm Philadelphia Phillies @ Texas Rangers

8:10 pm Toronto Blue Jays @ Chicago White Sox

8:10 pm New York Mets @ Houston Astros

8:10 pm St. Louis Cardinals @ Milwaukee Brewers

9:38 pm Kansas City Royals @ Los Angeles Angels

9:40 pm Seattle Mariners @ Oakland Athletics

9:40 pm Arizona D'Backs @ San Diego Padres

"Wednesday, June 22, 2022"

2:10 pm Toronto Blue Jays @ Chicago White Sox

2:10 pm New York Mets @ Houston Astros

4:05 pm Philadelphia Phillies @ Texas Rangers

4:10 pm Arizona D'Backs @ San Diego Padres

6:40 pm Los Angeles Dodgers @ Cincinnati Reds

6:40 pm Colorado Rockies @ Miami Marlins

7:05 pm Washington Nationals @ Baltimore Orioles

7:05 pm Chicago Cubs @ Pittsburgh Pirates

7:10 pm Detroit Tigers @ Boston Red Sox

7:10 pm New York Yankees @ Tampa Bay Rays

7:20 pm San Francisco Giants @ Atlanta Braves

7:40 pm Cleveland Guardians @ Minnesota Twins

8:10 pm St. Louis Cardinals @ Milwaukee Brewers

9:40 pm Seattle Mariners @ Oakland Athletics

9:49 pm Kansas City Royals @ Los Angeles Angels

"Thursday, June 23, 2022"

12:10 pm Colorado Rockies @ Miami Marlins

12:20 pm San Francisco Giants @ Atlanta Braves

12:35 pm Los Angeles Dodgers @ Cincinnati Reds

12:35 pm Chicago Cubs @ Pittsburgh Pirates

1:10 pm Cleveland Guardians @ Minnesota Twins

2:10 pm St. Louis Cardinals @ Milwaukee Brewers

3:37 pm Seattle Mariners @ Oakland Athletics

7:05 pm Houston Astros @ New York Yankees

8:10 pm Baltimore Orioles @ Chicago White Sox

9:40 pm Philadelphia Phillies @ San Diego Padres

"Friday, June 24, 2022"

6:40 pm New York Mets @ Miami Marlins

7:05 pm Houston Astros @ New York Yankees

7:10 pm Boston Red Sox @ Cleveland Guardians

7:10 pm Pittsburgh Pirates @ Tampa Bay Rays

7:20 pm Los Angeles Dodgers @ Atlanta Braves

8:05 pm Washington Nationals @ Texas Rangers

8:10 pm Baltimore Orioles @ Chicago White Sox

8:10 pm Oakland Athletics @ Kansas City Royals

8:10 pm Toronto Blue Jays @ Milwaukee Brewers

8:10 pm Colorado Rockies @ Minnesota Twins

8:15 pm Chicago Cubs @ St. Louis Cardinals

9:38 pm Seattle Mariners @ Los Angeles Angels

9:40 pm Detroit Tigers @ Arizona D'Backs

9:40 pm Philadelphia Phillies @ San Diego Padres

10:15 pm Cincinnati Reds @ San Francisco Giants

"Saturday, June 25, 2022"

1:05 pm Houston Astros @ New York Yankees

1:10 pm Pittsburgh Pirates @ Tampa Bay Rays

2:10 pm Baltimore Orioles @ Chicago White Sox

2:10 pm Colorado Rockies @ Minnesota Twins

2:15 pm Chicago Cubs @ St. Louis Cardinals

4:05 pm Washington Nationals @ Texas Rangers

4:10 pm Oakland Athletics @ Kansas City Royals

4:10 pm New York Mets @ Miami Marlins

4:10 pm Toronto Blue Jays @ Milwaukee Brewers

6:10 pm Boston Red Sox @ Cleveland Guardians

7:15 pm Los Angeles Dodgers @ Atlanta Braves

7:15 pm Cincinnati Reds @ San Francisco Giants

10:07 pm Seattle Mariners @ Los Angeles Angels

10:10 pm Detroit Tigers @ Arizona D'Backs

10:10 pm Philadelphia Phillies @ San Diego Padres

"Sunday, June 26, 2022"

1:35 pm Los Angeles Dodgers @ Atlanta Braves

1:35 pm Houston Astros @ New York Yankees

1:40 pm Boston Red Sox @ Cleveland Guardians

1:40 pm New York Mets @ Miami Marlins

1:40 pm Pittsburgh Pirates @ Tampa Bay Rays

2:10 pm Baltimore Orioles @ Chicago White Sox

2:10 pm Oakland Athletics @ Kansas City Royals

2:10 pm Toronto Blue Jays @ Milwaukee Brewers

2:10 pm Colorado Rockies @ Minnesota Twins

2:15 pm Chicago Cubs @ St. Louis Cardinals

2:35 pm Washington Nationals @ Texas Rangers

4:05 pm Cincinnati Reds @ San Francisco Giants

4:07 pm Seattle Mariners @ Los Angeles Angels

4:10 pm Detroit Tigers @ Arizona D'Backs

4:10 pm Philadelphia Phillies @ San Diego Padres

"Monday, June 27, 2022"

7:05 pm Oakland Athletics @ New York Yankees

7:05 pm Pittsburgh Pirates @ Washington Nationals

7:07 pm Boston Red Sox @ Toronto Blue Jays

7:10 pm Minnesota Twins @ Cleveland Guardians

7:45 pm Miami Marlins @ St. Louis Cardinals

8:10 pm Texas Rangers @ Kansas City Royals

8:40 pm Los Angeles Dodgers @ Colorado Rockies

9:38 pm Chicago White Sox @ Los Angeles Angels

10:10 pm Baltimore Orioles @ Seattle Mariners

"Tuesday, June 28, 2022"

1:10 pm Minnesota Twins @ Cleveland Guardians

7:05 pm Oakland Athletics @ New York Yankees

7:05 pm Atlanta Braves @ Philadelphia Phillies

7:05 pm Pittsburgh Pirates @ Washington Nationals

7:07 pm Boston Red Sox @ Toronto Blue Jays

7:10 pm Minnesota Twins @ Cleveland Guardians

7:10 pm Houston Astros @ New York Mets

7:10 pm Milwaukee Brewers @ Tampa Bay Rays

7:45 pm Miami Marlins @ St. Louis Cardinals

8:05 pm Cincinnati Reds @ Chicago Cubs

8:10 pm Texas Rangers @ Kansas City Royals

8:40 pm Los Angeles Dodgers @ Colorado Rockies

9:38 pm Chicago White Sox @ Los Angeles Angels

9:40 pm San Diego Padres @ Arizona D'Backs

9:45 pm Detroit Tigers @ San Francisco Giants

10:10 pm Baltimore Orioles @ Seattle Mariners

"Wednesday, June 29, 2022"

12:10 pm Milwaukee Brewers @ Tampa Bay Rays

1:05 pm Oakland Athletics @ New York Yankees

1:05 pm Pittsburgh Pirates @ Washington Nationals

1:10 pm Houston Astros @ New York Mets

2:10 pm Texas Rangers @ Kansas City Royals

3:40 pm San Diego Padres @ Arizona D'Backs

3:45 pm Detroit Tigers @ San Francisco Giants

4:10 pm Baltimore Orioles @ Seattle Mariners

7:05 pm Atlanta Braves @ Philadelphia Phillies

7:07 pm Boston Red Sox @ Toronto Blue Jays

7:10 pm Minnesota Twins @ Cleveland Guardians

7:45 pm Miami Marlins @ St. Louis Cardinals

8:05 pm Cincinnati Reds @ Chicago Cubs

8:40 pm Los Angeles Dodgers @ Colorado Rockies

9:38 pm Chicago White Sox @ Los Angeles Angels

"Thursday, June 30, 2022"

1:10 pm Minnesota Twins @ Cleveland Guardians

6:05 pm Atlanta Braves @ Philadelphia Phillies

6:10 pm New York Yankees @ Houston Astros

7:05 pm Milwaukee Brewers @ Pittsburgh Pirates

7:07 pm Tampa Bay Rays @ Toronto Blue Jays

8:05 pm Cincinnati Reds @ Chicago Cubs

10:10 pm San Diego Padres @ Los Angeles Dodgers

10:10 pm Oakland Athletics @ Seattle Mariners

"Friday, July 1, 2022"

2:20 pm Boston Red Sox @ Chicago Cubs

3:07 pm Tampa Bay Rays @ Toronto Blue Jays

6:05 pm St. Louis Cardinals @ Philadelphia Phillies

6:05 pm Miami Marlins @ Washington Nationals

6:40 pm Atlanta Braves @ Cincinnati Reds

7:05 pm Milwaukee Brewers @ Pittsburgh Pirates

7:10 pm New York Yankees @ Cleveland Guardians

7:10 pm Kansas City Royals @ Detroit Tigers

7:10 pm Texas Rangers @ New York Mets

8:10 pm Arizona D'Backs @ Colorado Rockies

8:10 pm Los Angeles Angels @ Houston Astros

8:10 pm Baltimore Orioles @ Minnesota Twins

10:10 pm San Diego Padres @ Los Angeles Dodgers

10:10 pm Oakland Athletics @ Seattle Mariners

10:15 pm Chicago White Sox @ San Francisco Giants

"Saturday, July 2, 2022"

12:07 pm Tampa Bay Rays @ Toronto Blue Jays

2:10 pm Baltimore Orioles @ Minnesota Twins

4:05 pm St. Louis Cardinals @ Philadelphia Phillies

4:05 pm Milwaukee Brewers @ Pittsburgh Pirates

4:05 pm Chicago White Sox @ San Francisco Giants

4:05 pm Miami Marlins @ Washington Nationals

4:10 pm Atlanta Braves @ Cincinnati Reds

4:10 pm Kansas City Royals @ Detroit Tigers

4:10 pm Los Angeles Angels @ Houston Astros

4:10 pm Texas Rangers @ New York Mets

4:10 pm Oakland Athletics @ Seattle Mariners

6:07 pm Tampa Bay Rays @ Toronto Blue Jays

6:10 pm New York Yankees @ Cleveland Guardians

7:15 pm Boston Red Sox @ Chicago Cubs

7:15 pm San Diego Padres @ Los Angeles Dodgers

9:10 pm Arizona D'Backs @ Colorado Rockies

"Sunday, July 3, 2022"

1:35 pm Milwaukee Brewers @ Pittsburgh Pirates

1:35 pm Miami Marlins @ Washington Nationals

1:37 pm Tampa Bay Rays @ Toronto Blue Jays

1:40 pm Atlanta Braves @ Cincinnati Reds

1:40 pm New York Yankees @ Cleveland Guardians

1:40 pm Kansas City Royals @ Detroit Tigers

1:40 pm Texas Rangers @ New York Mets

2:10 pm Los Angeles Angels @ Houston Astros

2:10 pm Baltimore Orioles @ Minnesota Twins

2:20 pm Boston Red Sox @ Chicago Cubs

3:10 pm Arizona D'Backs @ Colorado Rockies

4:05 pm Chicago White Sox @ San Francisco Giants

4:10 pm San Diego Padres @ Los Angeles Dodgers

4:10 pm Oakland Athletics @ Seattle Mariners

7:08 pm St. Louis Cardinals @ Philadelphia Phillies

"Monday, July 4, 2022"

11:05 am Miami Marlins @ Washington Nationals

1:05 pm Texas Rangers @ Baltimore Orioles

1:10 pm Cleveland Guardians @ Detroit Tigers

1:35 pm Tampa Bay Rays @ Boston Red Sox

4:10 pm Kansas City Royals @ Houston Astros

4:10 pm Chicago Cubs @ Milwaukee Brewers

6:40 pm New York Mets @ Cincinnati Reds

6:40 pm Seattle Mariners @ San Diego Padres

7:20 pm St. Louis Cardinals @ Atlanta Braves

8:10 pm Minnesota Twins @ Chicago White Sox

9:07 pm Toronto Blue Jays @ Oakland Athletics

9:10 pm San Francisco Giants @ Arizona D'Backs

10:10 pm Colorado Rockies @ Los Angeles Dodgers

"Tuesday, July 5, 2022"

4:10 pm Seattle Mariners @ San Diego Padres

6:40 pm New York Mets @ Cincinnati Reds

6:40 pm Los Angeles Angels @ Miami Marlins

7:05 pm Texas Rangers @ Baltimore Orioles

7:05 pm Washington Nationals @ Philadelphia Phillies

7:05 pm New York Yankees @ Pittsburgh Pirates

7:10 pm Tampa Bay Rays @ Boston Red Sox

7:10 pm Cleveland Guardians @ Detroit Tigers

7:20 pm St. Louis Cardinals @ Atlanta Braves

8:10 pm Minnesota Twins @ Chicago White Sox

8:10 pm Kansas City Royals @ Houston Astros

8:10 pm Chicago Cubs @ Milwaukee Brewers

9:40 pm San Francisco Giants @ Arizona D'Backs

9:40 pm Toronto Blue Jays @ Oakland Athletics

10:10 pm Colorado Rockies @ Los Angeles Dodgers

"Wednesday, July 6, 2022"

1:10 pm Cleveland Guardians @ Detroit Tigers

2:10 pm Minnesota Twins @ Chicago White Sox

2:10 pm Chicago Cubs @ Milwaukee Brewers

3:37 pm Toronto Blue Jays @ Oakland Athletics

6:40 pm New York Mets @ Cincinnati Reds

6:40 pm Los Angeles Angels @ Miami Marlins

7:05 pm Texas Rangers @ Baltimore Orioles

7:05 pm Washington Nationals @ Philadelphia Phillies

7:05 pm New York Yankees @ Pittsburgh Pirates

7:10 pm Tampa Bay Rays @ Boston Red Sox

7:20 pm St. Louis Cardinals @ Atlanta Braves

8:10 pm Kansas City Royals @ Houston Astros

9:40 pm San Francisco Giants @ Arizona D'Backs

10:10 pm Colorado Rockies @ Los Angeles Dodgers

"Thursday, July 7, 2022"

2:10 pm Kansas City Royals @ Houston Astros

4:05 pm Washington Nationals @ Philadelphia Phillies

6:40 pm Pittsburgh Pirates @ Cincinnati Reds

7:05 pm Los Angeles Angels @ Baltimore Orioles

7:10 pm New York Yankees @ Boston Red Sox

7:10 pm Miami Marlins @ New York Mets

7:20 pm St. Louis Cardinals @ Atlanta Braves

8:10 pm Detroit Tigers @ Chicago White Sox

9:40 pm Colorado Rockies @ Arizona D'Backs

9:40 pm San Francisco Giants @ San Diego Padres

10:10 pm Chicago Cubs @ Los Angeles Dodgers

10:10 pm Toronto Blue Jays @ Seattle Mariners

"Friday, July 8, 2022"

6:40 pm Tampa Bay Rays @ Cincinnati Reds

7:05 pm Los Angeles Angels @ Baltimore Orioles

7:10 pm New York Yankees @ Boston Red Sox

7:10 pm Miami Marlins @ New York Mets

7:20 pm Washington Nationals @ Atlanta Braves

8:05 pm Minnesota Twins @ Texas Rangers

8:10 pm Detroit Tigers @ Chicago White Sox

8:10 pm Cleveland Guardians @ Kansas City Royals

8:10 pm Pittsburgh Pirates @ Milwaukee Brewers

8:15 pm Philadelphia Phillies @ St. Louis Cardinals

9:40 pm Colorado Rockies @ Arizona D'Backs

9:40 pm Houston Astros @ Oakland Athletics

9:40 pm San Francisco Giants @ San Diego Padres

10:10 pm Chicago Cubs @ Los Angeles Dodgers

10:10 pm Toronto Blue Jays @ Seattle Mariners

"Saturday, July 9, 2022"

2:10 pm Detroit Tigers @ Chicago White Sox

2:15 pm Philadelphia Phillies @ St. Louis Cardinals

4:05 pm Los Angeles Angels @ Baltimore Orioles

4:05 pm Minnesota Twins @ Texas Rangers

4:07 pm Houston Astros @ Oakland Athletics

4:10 pm Colorado Rockies @ Arizona D'Backs

4:10 pm Washington Nationals @ Atlanta Braves

4:10 pm Tampa Bay Rays @ Cincinnati Reds

4:10 pm Cleveland Guardians @ Kansas City Royals

4:10 pm Pittsburgh Pirates @ Milwaukee Brewers

4:10 pm Miami Marlins @ New York Mets

7:15 pm New York Yankees @ Boston Red Sox

7:15 pm San Francisco Giants @ San Diego Padres

10:10 pm Chicago Cubs @ Los Angeles Dodgers

10:10 pm Toronto Blue Jays @ Seattle Mariners

"Sunday, July 10, 2022"

1:35 pm Washington Nationals @ Atlanta Braves

1:35 pm Los Angeles Angels @ Baltimore Orioles

1:40 pm Tampa Bay Rays @ Cincinnati Reds

1:40 pm Miami Marlins @ New York Mets

2:10 pm Detroit Tigers @ Chicago White Sox

2:10 pm Cleveland Guardians @ Kansas City Royals

2:10 pm Pittsburgh Pirates @ Milwaukee Brewers

2:15 pm Philadelphia Phillies @ St. Louis Cardinals

2:35 pm Minnesota Twins @ Texas Rangers

4:07 pm Houston Astros @ Oakland Athletics

4:10 pm Colorado Rockies @ Arizona D'Backs

4:10 pm Chicago Cubs @ Los Angeles Dodgers

4:10 pm San Francisco Giants @ San Diego Padres

4:10 pm Toronto Blue Jays @ Seattle Mariners

7:08 pm New York Yankees @ Boston Red Sox

"Monday, July 11, 2022"

6:40 pm Pittsburgh Pirates @ Miami Marlins

7:10 pm Chicago White Sox @ Cleveland Guardians

7:10 pm Boston Red Sox @ Tampa Bay Rays

7:15 pm Philadelphia Phillies @ St. Louis Cardinals

7:20 pm New York Mets @ Atlanta Braves

8:05 pm Oakland Athletics @ Texas Rangers

8:10 pm Detroit Tigers @ Kansas City Royals

8:40 pm San Diego Padres @ Colorado Rockies

9:45 pm Arizona D'Backs @ San Francisco Giants

"Tuesday, July 12, 2022"

6:40 pm Pittsburgh Pirates @ Miami Marlins

7:05 pm Cincinnati Reds @ New York Yankees

7:05 pm Seattle Mariners @ Washington Nationals

7:07 pm Philadelphia Phillies @ Toronto Blue Jays

7:10 pm Chicago White Sox @ Cleveland Guardians

7:10 pm Boston Red Sox @ Tampa Bay Rays

7:20 pm New York Mets @ Atlanta Braves

7:40 pm Milwaukee Brewers @ Minnesota Twins

7:45 pm Los Angeles Dodgers @ St. Louis Cardinals

8:05 pm Baltimore Orioles @ Chicago Cubs

8:05 pm Oakland Athletics @ Texas Rangers

8:10 pm Detroit Tigers @ Kansas City Royals

8:40 pm San Diego Padres @ Colorado Rockies

9:38 pm Houston Astros @ Los Angeles Angels

9:45 pm Arizona D'Backs @ San Francisco Giants

"Wednesday, July 13, 2022"

12:05 pm Seattle Mariners @ Washington Nationals

12:20 pm New York Mets @ Atlanta Braves

1:10 pm Milwaukee Brewers @ Minnesota Twins

2:10 pm Detroit Tigers @ Kansas City Royals

3:45 pm Arizona D'Backs @ San Francisco Giants

6:40 pm Pittsburgh Pirates @ Miami Marlins

7:05 pm Cincinnati Reds @ New York Yankees

7:07 pm Philadelphia Phillies @ Toronto Blue Jays

7:10 pm Chicago White Sox @ Cleveland Guardians

7:10 pm Boston Red Sox @ Tampa Bay Rays

7:45 pm Los Angeles Dodgers @ St. Louis Cardinals

8:05 pm Baltimore Orioles @ Chicago Cubs

8:05 pm Oakland Athletics @ Texas Rangers

8:40 pm San Diego Padres @ Colorado Rockies

9:38 pm Houston Astros @ Los Angeles Angels

"Thursday, July 14, 2022"

12:10 pm Pittsburgh Pirates @ Miami Marlins

3:10 pm San Diego Padres @ Colorado Rockies

7:05 pm Cincinnati Reds @ New York Yankees

7:05 pm Atlanta Braves @ Washington Nationals

7:07 pm Kansas City Royals @ Toronto Blue Jays

7:10 pm Boston Red Sox @ Tampa Bay Rays

7:15 pm Los Angeles Dodgers @ St. Louis Cardinals

7:40 pm Chicago White Sox @ Minnesota Twins

8:05 pm New York Mets @ Chicago Cubs

8:05 pm Seattle Mariners @ Texas Rangers

8:07 pm Houston Astros @ Los Angeles Angels

9:45 pm Milwaukee Brewers @ San Francisco Giants

"Friday, July 15, 2022"

2:20 pm New York Mets @ Chicago Cubs

6:40 pm Philadelphia Phillies @ Miami Marlins

7:05 pm Boston Red Sox @ New York Yankees

7:05 pm Atlanta Braves @ Washington Nationals

7:07 pm Kansas City Royals @ Toronto Blue Jays

7:10 pm Detroit Tigers @ Cleveland Guardians

7:10 pm Baltimore Orioles @ Tampa Bay Rays

8:05 pm Seattle Mariners @ Texas Rangers

8:10 pm Oakland Athletics @ Houston Astros

8:10 pm Chicago White Sox @ Minnesota Twins

8:15 pm Cincinnati Reds @ St. Louis Cardinals

8:40 pm Pittsburgh Pirates @ Colorado Rockies

9:38 pm Los Angeles Dodgers @ Los Angeles Angels

9:40 pm Arizona D'Backs @ San Diego Padres

10:15 pm Milwaukee Brewers @ San Francisco Giants

"Saturday, July 16, 2022"

2:10 pm Chicago White Sox @ Minnesota Twins

2:15 pm Cincinnati Reds @ St. Louis Cardinals

2:20 pm New York Mets @ Chicago Cubs

3:07 pm Kansas City Royals @ Toronto Blue Jays

3:10 pm Pittsburgh Pirates @ Colorado Rockies

4:05 pm Seattle Mariners @ Texas Rangers

4:05 pm Atlanta Braves @ Washington Nationals

4:10 pm Detroit Tigers @ Cleveland Guardians

4:10 pm Oakland Athletics @ Houston Astros

4:10 pm Philadelphia Phillies @ Miami Marlins

4:10 pm Baltimore Orioles @ Tampa Bay Rays

7:15 pm Boston Red Sox @ New York Yankees

7:15 pm Milwaukee Brewers @ San Francisco Giants

8:40 pm Arizona D'Backs @ San Diego Padres

10:07 pm Los Angeles Dodgers @ Los Angeles Angels

"Sunday, July 17, 2022"

1:35 pm Boston Red Sox @ New York Yankees

1:35 pm Atlanta Braves @ Washington Nationals

1:37 pm Kansas City Royals @ Toronto Blue Jays

1:40 pm Detroit Tigers @ Cleveland Guardians

1:40 pm Philadelphia Phillies @ Miami Marlins

1:40 pm Baltimore Orioles @ Tampa Bay Rays

2:10 pm Oakland Athletics @ Houston Astros

2:10 pm Chicago White Sox @ Minnesota Twins

2:15 pm Cincinnati Reds @ St. Louis Cardinals

2:20 pm New York Mets @ Chicago Cubs

2:35 pm Seattle Mariners @ Texas Rangers

3:10 pm Pittsburgh Pirates @ Colorado Rockies

4:05 pm Milwaukee Brewers @ San Francisco Giants

4:10 pm Arizona D'Backs @ San Diego Padres

"Thursday, July 21, 2022"

12:42 pm Detroit Tigers @ Oakland Athletics

1:10 pm New York Yankees @ Houston Astros

1:10 pm Texas Rangers @ Miami Marlins

3:37 pm Detroit Tigers @ Oakland Athletics

6:40 pm New York Yankees @ Houston Astros

10:09 pm San Francisco Giants @ Los Angeles Dodgers

"Friday, July 22, 2022"

6:40 pm St. Louis Cardinals @ Cincinnati Reds

7:05 pm New York Yankees @ Baltimore Orioles

7:05 pm Chicago Cubs @ Philadelphia Phillies

7:05 pm Miami Marlins @ Pittsburgh Pirates

7:10 pm Toronto Blue Jays @ Boston Red Sox

7:10 pm San Diego Padres @ New York Mets

7:20 pm Los Angeles Angels @ Atlanta Braves

8:10 pm Cleveland Guardians @ Chicago White Sox

8:10 pm Tampa Bay Rays @ Kansas City Royals

8:10 pm Colorado Rockies @ Milwaukee Brewers

9:40 pm Washington Nationals @ Arizona D'Backs

9:40 pm Texas Rangers @ Oakland Athletics

10:10 pm San Francisco Giants @ Los Angeles Dodgers

10:10 pm Houston Astros @ Seattle Mariners

"Saturday, July 23, 2022"

4:10 pm Toronto Blue Jays @ Boston Red Sox

4:10 pm Houston Astros @ Seattle Mariners

6:05 pm Chicago Cubs @ Philadelphia Phillies

6:10 pm Minnesota Twins @ Detroit Tigers

6:40 pm St. Louis Cardinals @ Cincinnati Reds

7:05 pm New York Yankees @ Baltimore Orioles

7:05 pm Miami Marlins @ Pittsburgh Pirates

7:10 pm Tampa Bay Rays @ Kansas City Royals

7:10 pm Colorado Rockies @ Milwaukee Brewers

7:10 pm San Diego Padres @ New York Mets

7:15 pm Cleveland Guardians @ Chicago White Sox

7:15 pm San Francisco Giants @ Los Angeles Dodgers

7:20 pm Los Angeles Angels @ Atlanta Braves

8:10 pm Washington Nationals @ Arizona D'Backs

9:07 pm Texas Rangers @ Oakland Athletics

"Sunday, July 24, 2022"

1:35 pm Los Angeles Angels @ Atlanta Braves

1:35 pm New York Yankees @ Baltimore Orioles

1:35 pm Toronto Blue Jays @ Boston Red Sox

1:35 pm Chicago Cubs @ Philadelphia Phillies

1:35 pm Miami Marlins @ Pittsburgh Pirates

1:40 pm St. Louis Cardinals @ Cincinnati Reds

1:40 pm Minnesota Twins @ Detroit Tigers

1:40 pm San Diego Padres @ New York Mets

2:10 pm Cleveland Guardians @ Chicago White Sox

2:10 pm Tampa Bay Rays @ Kansas City Royals

2:10 pm Colorado Rockies @ Milwaukee Brewers

4:07 pm Texas Rangers @ Oakland Athletics

4:10 pm Washington Nationals @ Arizona D'Backs

4:10 pm San Francisco Giants @ Los Angeles Dodgers

4:10 pm Houston Astros @ Seattle Mariners

"Monday, July 25, 2022"

6:40 pm Miami Marlins @ Cincinnati Reds

7:05 pm Tampa Bay Rays @ Baltimore Orioles

7:05 pm Atlanta Braves @ Philadelphia Phillies

7:10 pm Cleveland Guardians @ Boston Red Sox

7:10 pm San Diego Padres @ Detroit Tigers

8:05 pm Pittsburgh Pirates @ Chicago Cubs

8:10 pm Los Angeles Angels @ Kansas City Royals

8:10 pm Colorado Rockies @ Milwaukee Brewers

9:40 pm San Francisco Giants @ Arizona D'Backs

9:40 pm Houston Astros @ Oakland Athletics

10:10 pm Washington Nationals @ Los Angeles Dodgers

10:10 pm Texas Rangers @ Seattle Mariners

"Tuesday, July 26, 2022"

2:20 pm Pittsburgh Pirates @ Chicago Cubs

6:40 pm Miami Marlins @ Cincinnati Reds

7:05 pm Tampa Bay Rays @ Baltimore Orioles

7:05 pm Atlanta Braves @ Philadelphia Phillies

7:07 pm St. Louis Cardinals @ Toronto Blue Jays

7:10 pm Cleveland Guardians @ Boston Red Sox

7:10 pm San Diego Padres @ Detroit Tigers

7:10 pm New York Yankees @ New York Mets

8:10 pm Los Angeles Angels @ Kansas City Royals

8:10 pm Minnesota Twins @ Milwaukee Brewers

8:40 pm Chicago White Sox @ Colorado Rockies

9:40 pm San Francisco Giants @ Arizona D'Backs

9:40 pm Houston Astros @ Oakland Athletics

10:10 pm Washington Nationals @ Los Angeles Dodgers

10:10 pm Texas Rangers @ Seattle Mariners

"Wednesday, July 27, 2022"

12:35 pm Atlanta Braves @ Philadelphia Phillies

1:10 pm San Diego Padres @ Detroit Tigers

2:10 pm Los Angeles Angels @ Kansas City Royals

2:10 pm Minnesota Twins @ Milwaukee Brewers

3:10 pm Chicago White Sox @ Colorado Rockies

3:10 pm Washington Nationals @ Los Angeles Dodgers

3:37 pm Houston Astros @ Oakland Athletics

3:40 pm San Francisco Giants @ Arizona D'Backs

3:40 pm Texas Rangers @ Seattle Mariners

6:40 pm Miami Marlins @ Cincinnati Reds

7:05 pm Tampa Bay Rays @ Baltimore Orioles

7:07 pm St. Louis Cardinals @ Toronto Blue Jays

7:10 pm Cleveland Guardians @ Boston Red Sox

7:10 pm New York Yankees @ New York Mets

"Thursday, July 28, 2022"

12:35 pm Tampa Bay Rays @ Baltimore Orioles

12:35 pm Miami Marlins @ Cincinnati Reds

7:05 pm Kansas City Royals @ New York Yankees

7:05 pm Philadelphia Phillies @ Pittsburgh Pirates

7:07 pm Detroit Tigers @ Toronto Blue Jays

7:10 pm Cleveland Guardians @ Boston Red Sox

8:10 pm Seattle Mariners @ Houston Astros

8:40 pm Los Angeles Dodgers @ Colorado Rockies

9:38 pm Texas Rangers @ Los Angeles Angels

9:45 pm Chicago Cubs @ San Francisco Giants

"Friday, July 29, 2022"

6:40 pm Baltimore Orioles @ Cincinnati Reds

6:40 pm New York Mets @ Miami Marlins

7:05 pm Kansas City Royals @ New York Yankees

7:05 pm Philadelphia Phillies @ Pittsburgh Pirates

7:05 pm St. Louis Cardinals @ Washington Nationals

7:07 pm Detroit Tigers @ Toronto Blue Jays

7:10 pm Milwaukee Brewers @ Boston Red Sox

7:10 pm Cleveland Guardians @ Tampa Bay Rays

7:20 pm Arizona D'Backs @ Atlanta Braves

8:10 pm Oakland Athletics @ Chicago White Sox

8:10 pm Seattle Mariners @ Houston Astros

8:40 pm Los Angeles Dodgers @ Colorado Rockies

9:38 pm Texas Rangers @ Los Angeles Angels

9:40 pm Minnesota Twins @ San Diego Padres

10:15 pm Chicago Cubs @ San Francisco Giants

"Saturday, July 30, 2022"

1:10 pm Cleveland Guardians @ Tampa Bay Rays

2:05 pm Kansas City Royals @ New York Yankees

3:07 pm Detroit Tigers @ Toronto Blue Jays

